source_path,source,original_split,split,raw_label,label,label_index,sha256,width,height,channels,image_format,status,reason,canonical_path
K:\人脸数据集\2013\test\angry\PublicTest_95102468.jpg,2013,test,,angry,angry,0,1632dc24d703b7d31a93b77593cdfea2850ecddc109ac4109ae1d5f3c6fddf28,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\angry\PrivateTest_29626348.jpg
K:\人脸数据集\2013\test\angry\PublicTest_96104154.jpg,2013,test,,angry,angry,0,069671f60acf498bf5d006adadbdd1c0486e11ce5a94c036ffa806496b381fb5,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\angry\PublicTest_5507504.jpg
K:\人脸数据集\2013\test\disgust\PublicTest_11387162.jpg,2013,test,,disgust,disgust,1,a4b6c281f8e5168cb9f27591ac2424fed7d8069e831c283e418027e834352001,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\disgust\PrivateTest_80468582.jpg
K:\人脸数据集\2013\test\disgust\PublicTest_43293519.jpg,2013,test,,disgust,disgust,1,c6f0b13fcfb9a4a9b6a5e1b16e86667a7eea76f9e8dfda94992433214ef2daea,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\disgust\PublicTest_41393563.jpg
K:\人脸数据集\2013\test\fear\PrivateTest_26726116.jpg,2013,test,,fear,fear,2,6f3ec84635b39842e228cdb1af69a63277f2e9d3ef26d2609dc83f4d275786fc,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\fear\PrivateTest_20881078.jpg
K:\人脸数据集\2013\test\fear\PrivateTest_45231159.jpg,2013,test,,fear,fear,2,191b6b431cbd1c5863c7e86e3ac4105a0819f2341ffed212a1099be8afe246c7,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\fear\PrivateTest_19575997.jpg
K:\人脸数据集\2013\test\fear\PrivateTest_8831137.jpg,2013,test,,fear,fear,2,77c03ee93afbcebba96cd9de2297f94adb7367b04f81d3e239862eea231a1c41,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\fear\PrivateTest_83921799.jpg
K:\人脸数据集\2013\test\fear\PublicTest_48043281.jpg,2013,test,,fear,fear,2,d07e2afbbd27a1945214d593cf21b91a53388ffd4c5c41af67dd456956cd6bae,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\fear\PrivateTest_30636113.jpg
K:\人脸数据集\2013\test\fear\PublicTest_60781650.jpg,2013,test,,fear,fear,2,9e60bf16852baa7588d38edea6e80652f778aa8ce3868af784408eb81a52c3f5,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\fear\PrivateTest_28273224.jpg
K:\人脸数据集\2013\test\fear\PublicTest_83872938.jpg,2013,test,,fear,fear,2,20bc638a60169ea12db394ee7e09db706c0ad456008d8765821eaf4ba8039a19,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\fear\PublicTest_19403573.jpg
K:\人脸数据集\2013\test\fear\PublicTest_84162729.jpg,2013,test,,fear,fear,2,8505341975e769170e70b2b8bfa56e41497afd40b5c56f7142704cc3fb8c8fd1,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\fear\PublicTest_50055739.jpg
K:\人脸数据集\2013\test\fear\PublicTest_93770616.jpg,2013,test,,fear,fear,2,fa839c8215ce1a2b15bcba83cf7a2de36be483069af5730edf9ea15a7d184964,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\fear\PublicTest_81646674.jpg
K:\人脸数据集\2013\test\fear\PublicTest_95508061.jpg,2013,test,,fear,fear,2,9e1144b0b885ce1be4c45a86040bdfa09d54dfb36a2fd492689e56573e804fd2,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\fear\PublicTest_72816882.jpg
K:\人脸数据集\2013\test\fear\PublicTest_95993464.jpg,2013,test,,fear,fear,2,78ae4233b1b97406fed3558ec02631b56d5a0c748f900be047aaf3b76cb87df9,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\fear\PublicTest_83155635.jpg
K:\人脸数据集\2013\test\happy\PrivateTest_79763324.jpg,2013,test,,happy,happy,3,718c85ee0f8f60cb0908024c5f0148cdbb118b3f3bfdccd11d428549b5830bde,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\happy\PrivateTest_77938501.jpg
K:\人脸数据集\2013\test\happy\PublicTest_19540950.jpg,2013,test,,happy,happy,3,3c0b412ec32113c34249b2e609ffdc21eba007f21705dc09e3d9d18ef60e570d,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\happy\PrivateTest_30792681.jpg
K:\人脸数据集\2013\test\happy\PublicTest_2775909.jpg,2013,test,,happy,happy,3,d7155ea29bf0a06fffe491fb1a87c602bd4c4fdf11aab00ed36731a44a89b591,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\happy\PrivateTest_89728599.jpg
K:\人脸数据集\2013\test\happy\PublicTest_46791931.jpg,2013,test,,happy,happy,3,64ad5ca3a789e187c822382c4fe1db10beaa72a28587e08e37a9bab3f3707810,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\happy\PrivateTest_1140198.jpg
K:\人脸数据集\2013\test\happy\PublicTest_7087310.jpg,2013,test,,happy,happy,3,53cc28b0f8300161ac1b654e82f161c4aeeb0d9a4d8698629437a9abb634a264,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\happy\PrivateTest_72035874.jpg
K:\人脸数据集\2013\test\happy\PublicTest_73368258.jpg,2013,test,,happy,happy,3,a3f6bcf53f23f4e364f5689c923b78b6b261ef95993a72e66dd79f9adb3be058,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\happy\PrivateTest_84975139.jpg
K:\人脸数据集\2013\test\happy\PublicTest_9655665.jpg,2013,test,,happy,happy,3,7530a7cf62060fe3f2a8418c19b7e7b7c38657b21b65fb40d341541e22faddd3,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\happy\PublicTest_28572682.jpg
K:\人脸数据集\2013\test\neutral\PublicTest_15308477.jpg,2013,test,,neutral,neutral,4,0aface6f50c65827995274c271af883727f169abceb6de0731779cd94d3acf8a,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\neutral\PrivateTest_43663527.jpg
K:\人脸数据集\2013\test\neutral\PublicTest_31605221.jpg,2013,test,,neutral,neutral,4,377362e6662763baeedaf5537e53b6e2622c72a62dfebfa6c900c7b4d965c0a0,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\neutral\PrivateTest_44384597.jpg
K:\人脸数据集\2013\test\neutral\PublicTest_3762401.jpg,2013,test,,neutral,neutral,4,917cffc69063ccecf49ad65fcbe96e8e6811424fab55232b7f218c0deba032bb,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\neutral\PrivateTest_57248504.jpg
K:\人脸数据集\2013\test\neutral\PublicTest_4168105.jpg,2013,test,,neutral,neutral,4,498bb2f9b97a3684bfc46375da5e9d21f162902605afae1ba86beff3f4679c2f,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\neutral\PrivateTest_22978039.jpg
K:\人脸数据集\2013\test\neutral\PublicTest_53839202.jpg,2013,test,,neutral,neutral,4,4dfbb49f2b9436f5ecd9a22f6ff6935ac33a5fd6c4b5fb9d080e842b3563f7db,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\neutral\PrivateTest_84122399.jpg
K:\人脸数据集\2013\test\neutral\PublicTest_715636.jpg,2013,test,,neutral,neutral,4,f910f11a8aa6ec18ac82ec1b0ad9f6b1ad9fae9ef346c7b9c9b9e2e54963cd32,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\neutral\PrivateTest_49758740.jpg
K:\人脸数据集\2013\test\neutral\PublicTest_72206434.jpg,2013,test,,neutral,neutral,4,229cf193d807f3c2fe3ea52317dfa343721a78ee846cd3591a950f9f74288148,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\neutral\PublicTest_55659919.jpg
K:\人脸数据集\2013\test\neutral\PublicTest_76234399.jpg,2013,test,,neutral,neutral,4,c22d650c03381f6443522efc47dec6762977b1bf82ba27c31f4a12dc289e209d,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\neutral\PublicTest_24870692.jpg
K:\人脸数据集\2013\test\sad\PrivateTest_24324231.jpg,2013,test,,sad,sad,5,9a15c7696101060e9cc0f00c3692db5b3bd6ab0797c67de2aa3bdc28157013d5,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\sad\PrivateTest_20161982.jpg
K:\人脸数据集\2013\test\sad\PrivateTest_60567139.jpg,2013,test,,sad,sad,5,0640746e473d31a5d93cf700b24c9d0855d995a5d2299f7a456f0aff60172af7,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\sad\PrivateTest_11904014.jpg
K:\人脸数据集\2013\test\sad\PublicTest_14475126.jpg,2013,test,,sad,sad,5,36fce05e531860e6c2754ef416bceded3c2c6669487a674518294e44a29164c1,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\sad\PrivateTest_37843789.jpg
K:\人脸数据集\2013\test\sad\PublicTest_64953069.jpg,2013,test,,sad,sad,5,7f3b78ad626a999f6b652e3da78d23ce075dc6c0fc2805cf196de4ca4bd3c379,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\sad\PublicTest_47690310.jpg
K:\人脸数据集\2013\test\sad\PublicTest_88787291.jpg,2013,test,,sad,sad,5,09e175bfd513e3495322f1cb9a0044093537a22fe8e439e752ecd897a48e7708,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\sad\PrivateTest_22191391.jpg
K:\人脸数据集\2013\test\surprise\PrivateTest_34688181.jpg,2013,test,,surprise,surprise,6,0d7bcc9657df5684cc7a43b5d49a06153f072a8da5526a00cffec5eaaf57bcb0,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_26572350.jpg
K:\人脸数据集\2013\test\surprise\PrivateTest_50616965.jpg,2013,test,,surprise,surprise,6,62ce210330595834e74847e6455467f0507225e8cb53a26e3d116d8ebf00a487,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_20993679.jpg
K:\人脸数据集\2013\test\surprise\PrivateTest_64423807.jpg,2013,test,,surprise,surprise,6,90528d8053a3f8749deae972ae60a9ef044620b8b8d4e75c4a25b4f988afdd20,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_13291266.jpg
K:\人脸数据集\2013\test\surprise\PrivateTest_76249877.jpg,2013,test,,surprise,surprise,6,79fb8dcddd8650534421c4f3b3e8ac50612fcd71bb562abb97d478309539f9fd,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_18865959.jpg
K:\人脸数据集\2013\test\surprise\PrivateTest_88540078.jpg,2013,test,,surprise,surprise,6,bbf85b96e9558a03b99d7e1417d7efb978e5525663c630721830927250e26374,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_36377429.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_13980590.jpg,2013,test,,surprise,surprise,6,00e32203eb7b9c880c36df064e60cc19ad54c04a0f84ed21828e2b32d12c4f3d,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_104142.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_18422068.jpg,2013,test,,surprise,surprise,6,d9e3814bbdc6312c54c1b8b4c55f892df789bb42b23ca75795ecb867f44776d7,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_45976722.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_22228657.jpg,2013,test,,surprise,surprise,6,cfc5c894d6bc856d098e497c1accb26881782e5ddff58e9ba8d286d41f88b7c7,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_67564456.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_23695727.jpg,2013,test,,surprise,surprise,6,5fe9c936a0cb7519a51b7058a92e44f0b811f2688a0e2127b6cd85c05cd6d384,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_90653008.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_34206950.jpg,2013,test,,surprise,surprise,6,29a0498fe678e22471e557c33c856938e6bf1067110b26e27540adf0355446df,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_59195628.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_3560560.jpg,2013,test,,surprise,surprise,6,7c6dea03239d62f7d8511aa81e8eddf36409669efa8185bc65d20a40d1d92f71,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_48789919.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_37426588.jpg,2013,test,,surprise,surprise,6,5207d681dff39091f413ec1ae6483aa2caa165c6682102b250df97f3a4461ae0,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_34124532.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_40207266.jpg,2013,test,,surprise,surprise,6,dc45ae60676df9ee35d8adb287b2e97f5500dcb295d37108c9310c9261a33937,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_84658197.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_42347603.jpg,2013,test,,surprise,surprise,6,f2f28a63481eee75bd19a402243a2f96c8e86ca38e63121410a106a11cd4a76d,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PublicTest_1709990.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_51072428.jpg,2013,test,,surprise,surprise,6,3015fe167f7bf02fe4251db4c0cfe47e17372e63456bb71f9eb7f984654a8b7d,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_60776306.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_51456832.jpg,2013,test,,surprise,surprise,6,b2d5939bf121e71a7aff6d0347ec981e1e1e87d22e26b99ce762df6f70613845,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_80382718.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_58891167.jpg,2013,test,,surprise,surprise,6,d668db206ccdae4b27702ba8ac622b62908ae6c05bd5b525157bb178805429cc,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PublicTest_17911043.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_62174534.jpg,2013,test,,surprise,surprise,6,c30a30ebd7cb8b89d77b2f33bb100dfd95eeff052b7ec17515509db940b815c6,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_11664182.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_62222978.jpg,2013,test,,surprise,surprise,6,b84b03c5f4a3e9228a46e91196a9978c23fea6bf21f32fc4834cfe144ad029ec,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_35609852.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_64532931.jpg,2013,test,,surprise,surprise,6,fcb7e5f7a3fc1fd6cd83659ae227a2ba363742310cef4c9d3457f652ca81a84d,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PublicTest_14015146.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_65996903.jpg,2013,test,,surprise,surprise,6,73dffc4487f8699a19eb8fb9f8a7719d56b574b10f58ecb80176d1261f16d6de,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_67692023.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_68423633.jpg,2013,test,,surprise,surprise,6,f4c7c96c9b8420df9e8d6985d041cb3f6468cd22d244b23e31aa2496dc5df5b4,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_66164599.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_72989993.jpg,2013,test,,surprise,surprise,6,fea727936feba6f2f8e31e21f7c6e6785f30da1bf763d5ca91753f727d648f25,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_90663142.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_742095.jpg,2013,test,,surprise,surprise,6,28433049fbdea8b84a4f29fc729dbdc47293ac40f6be666e6ba8cc57e9c56b5e,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PublicTest_40559227.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_78248169.jpg,2013,test,,surprise,surprise,6,b3261b0c4fd7f1a2d60781534ef3dbf4edb20176e424627032c3f1aaadda61f7,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PublicTest_40148704.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_81489797.jpg,2013,test,,surprise,surprise,6,cfc5c894d6bc856d098e497c1accb26881782e5ddff58e9ba8d286d41f88b7c7,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_67564456.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_81923456.jpg,2013,test,,surprise,surprise,6,0a1c750e667239f491b935cb1a8e9c8385e596baf0cb0f591d1f6c52ccdc919c,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_99709238.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_82970188.jpg,2013,test,,surprise,surprise,6,02cb1539dd28e1a865dd76b37446578562458ba7780b0a0a4588ff556bc5f04b,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PublicTest_61597434.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_84091760.jpg,2013,test,,surprise,surprise,6,2648f11eed8a253f3ed19f3a5283eaa2f401ebd804c573ca9fea12cc57b2f30d,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PublicTest_29569925.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_84428313.jpg,2013,test,,surprise,surprise,6,0c77fa073f77c05c6a49fc0412059c81b1ef17b12852149b9ae5cff61ccb0816,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_12641070.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_84844703.jpg,2013,test,,surprise,surprise,6,fe95ed841dc5f3d41360ad88c5a786fbac44b249849f2af098154b8a92a0adc5,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_59029114.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_85107326.jpg,2013,test,,surprise,surprise,6,0c77fa073f77c05c6a49fc0412059c81b1ef17b12852149b9ae5cff61ccb0816,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PrivateTest_12641070.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_90324585.jpg,2013,test,,surprise,surprise,6,0b7b77f2d96e3a2f104c41b8674b6b9fa973b5fdd037c7edbecd7066f2fa9c0c,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PrivateTest_34601276.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_93901885.jpg,2013,test,,surprise,surprise,6,2ddc670e2dd064282007f3d49351c13c5b7b9fcdc3dc08a60f090e156b14c938,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PublicTest_4915092.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_95365921.jpg,2013,test,,surprise,surprise,6,e415c1f6f825c28504e1716d426cc486bf93a5ffc10f49b5376fcbf5cf93ef26,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\test\surprise\PublicTest_7431524.jpg
K:\人脸数据集\2013\test\surprise\PublicTest_96538817.jpg,2013,test,,surprise,surprise,6,b172f21eed6d019c5ca44d376d64dc758f60f3450a0bb2ccf3e51a24f0191e01,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\surprise\PublicTest_55075980.jpg
K:\人脸数据集\2013\train\angry\Training_12775696.jpg,2013,train,,angry,angry,0,c40b02a087b989d0b3f003642621df6daf8f93c494ed06cc85b1fc9e8cc9cfdd,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\angry\Training_11860503.jpg
K:\人脸数据集\2013\train\angry\Training_13081843.jpg,2013,train,,angry,angry,0,1cf53ab9401d8136059840ca60371f909bdeea0adec0cce91cec5eea95c4bdac,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\angry\PrivateTest_50479717.jpg
K:\人脸数据集\2013\train\angry\Training_14849067.jpg,2013,train,,angry,angry,0,7129c26fda7aa4387264fbc8c38ffdba50b05edfa020d2e6a77fa33f1c046d80,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\angry\PrivateTest_24606826.jpg
K:\人脸数据集\2013\train\angry\Training_16527960.jpg,2013,train,,angry,angry,0,614b1116f0bac274f533124eb103574af7821c88a29af31dc12ce465bac62754,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\angry\PrivateTest_68462643.jpg
K:\人脸数据集\2013\train\angry\Training_16971260.jpg,2013,train,,angry,angry,0,0bfa7c2f81edfad51de09ac4a82a6e48db73d2e36d7fb85b6fca3a0827253614,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\angry\PublicTest_74133311.jpg
K:\人脸数据集\2013\train\angry\Training_1797833.jpg,2013,train,,angry,angry,0,54397ba1175aaf2d65e53f18a80095a87377802948c1b85170c006515110e460,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\angry\PrivateTest_82837122.jpg
K:\人脸数据集\2013\train\angry\Training_18219531.jpg,2013,train,,angry,angry,0,e8f7a790b1d8bafc29c24280fcc95dc8b817b734c5335446a72ce9adf5372069,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\angry\PrivateTest_73860110.jpg
K:\人脸数据集\2013\train\angry\Training_18699711.jpg,2013,train,,angry,angry,0,614b1116f0bac274f533124eb103574af7821c88a29af31dc12ce465bac62754,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\angry\PrivateTest_68462643.jpg
K:\人脸数据集\2013\train\angry\Training_18972883.jpg,2013,train,,angry,angry,0,e18844c40996d6d75e96db3c9f1ddd6df7be2df4d4b2e8a07877e7b87b42c0ae,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\angry\PrivateTest_8186613.jpg
K:\人脸数据集\2013\train\angry\Training_19321092.jpg,2013,train,,angry,angry,0,2a2c0a6e1d96f43915082071210fd413a03652a245383b38ab2d7ef9a5c9cadd,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\angry\Training_1886687.jpg
K:\人脸数据集\2013\train\angry\Training_19687209.jpg,2013,train,,angry,angry,0,9ae5faf588a9541466d05d37fa2449e22b9ff8d1cc58d6ab1b2a82b90359e405,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\angry\PublicTest_24586863.jpg
